,casos_2614857,casos_est_2614857,casos_est_min_2614857,casos_est_max_2614857,p_rt1_2614857,p_inc100k_2614857,temp_min_2614857,temp_max_2614857,umid_min_2614857,pressao_min_2614857,casos_2614709,casos_est_2614709,casos_est_min_2614709,casos_est_max_2614709,p_rt1_2614709,p_inc100k_2614709,temp_min_2614709,temp_max_2614709,umid_min_2614709,pressao_min_2614709,casos_2601805,casos_est_2601805,casos_est_min_2601805,casos_est_max_2601805,p_rt1_2601805,p_inc100k_2601805,temp_min_2601805,temp_max_2601805,umid_min_2601805,pressao_min_2601805,casos_2605608,casos_est_2605608,casos_est_min_2605608,casos_est_max_2605608,p_rt1_2605608,p_inc100k_2605608,temp_min_2605608,temp_max_2605608,umid_min_2605608,pressao_min_2605608,casos_2604007,casos_est_2604007,casos_est_min_2604007,casos_est_max_2604007,p_rt1_2604007,p_inc100k_2604007,temp_min_2604007,temp_max_2604007,umid_min_2604007,pressao_min_2604007,casos_2608453,casos_est_2608453,casos_est_min_2608453,casos_est_max_2608453,p_rt1_2608453,p_inc100k_2608453,temp_min_2608453,temp_max_2608453,umid_min_2608453,pressao_min_2608453,casos_2611606,casos_est_2611606,casos_est_min_2611606,casos_est_max_2611606,p_rt1_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,pressao_min_2611606,casos_2607950,casos_est_2607950,casos_est_min_2607950,casos_est_max_2607950,p_rt1_2607950,p_inc100k_2607950,temp_min_2607950,temp_max_2607950,umid_min_2607950,pressao_min_2607950,casos_2611408,casos_est_2611408,casos_est_min_2611408,casos_est_max_2611408,p_rt1_2611408,p_inc100k_2611408,temp_min_2611408,temp_max_2611408,umid_min_2611408,pressao_min_2611408,casos_2606200,casos_est_2606200,casos_est_min_2606200,casos_est_max_2606200,p_rt1_2606200,p_inc100k_2606200,temp_min_2606200,temp_max_2606200,umid_min_2606200,pressao_min_2606200,casos_2616183,casos_est_2616183,casos_est_min_2616183,casos_est_max_2616183,p_rt1_2616183,p_inc100k_2616183,temp_min_2616183,temp_max_2616183,umid_min_2616183,pressao_min_2616183,casos_2615508,casos_est_2615508,casos_est_min_2615508,casos_est_max_2615508,p_rt1_2615508,p_inc100k_2615508,temp_min_2615508,temp_max_2615508,umid_min_2615508,pressao_min_2615508,casos_2613800,casos_est_2613800,casos_est_min_2613800,casos_est_max_2613800,p_rt1_2613800,p_inc100k_2613800,temp_min_2613800,temp_max_2613800,umid_min_2613800,pressao_min_2613800
2010-04-11,0,0.0,0,0,0.5,0.0,23.571428571428573,30.857142857142858,62.857142857142854,1008.8571428571429,0,0.0,0,0,0.5,0.0,23.571428571428573,30.857142857142858,62.857142857142854,1008.8571428571429,0,0.0,0,0,0.5,0.0,23.0,31.0,58.142857142857146,1009.7142857142857,0,0.0,0,0,0.5,0.0,23.0,31.0,58.142857142857146,1009.7142857142857,0,0.0,0,0,0.5,0.0,25.142857142857142,30.428571428571427,57.857142857142854,1008.0,0,0.0,0,0,0.5,0.0,23.0,31.0,58.142857142857146,1009.7142857142857,0,0.0,0,0.0,0.5,0.0,25.142857142857142,30.428571428571427,57.857142857142854,1008.0,0,0.0,0,0,0.5,0.0,23.571428571428573,30.857142857142858,62.857142857142854,1008.8571428571429,0,0.0,0,0,0.5,0.0,25.142857142857142,30.428571428571427,57.857142857142854,1008.0,0,0.0,0,0,0.5,0.0,25.142857142857142,30.428571428571427,57.857142857142854,1008.0,0,0.0,0,0,0.5,0.0,23.0,31.0,58.142857142857146,1009.7142857142857,0,0.0,0,0,0.5,0.0,25.142857142857142,30.428571428571427,57.857142857142854,1008.0,0,0.0,0,0,0.5,0.0,23.0,31.0,58.142857142857146,1009.7142857142857
2010-04-18,0,0.0,0,0,0.5,0.0,22.571428571428573,29.285714285714285,62.57142857142857,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,29.285714285714285,62.57142857142857,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,31.285714285714285,50.285714285714285,1011.0,0,0.0,0,0,0.5,0.0,22.571428571428573,31.285714285714285,50.285714285714285,1011.0,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.0,1009.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,31.285714285714285,50.285714285714285,1011.0,0,0.0,0,0.0,0.5,0.0,24.428571428571427,30.285714285714285,62.0,1009.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,29.285714285714285,62.57142857142857,1010.7142857142857,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.0,1009.5714285714286,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.0,1009.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,31.285714285714285,50.285714285714285,1011.0,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,62.0,1009.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,31.285714285714285,50.285714285714285,1011.0
2010-04-25,0,0.0,0,0,0.5,0.0,21.857142857142858,29.857142857142858,56.57142857142857,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.857142857142858,29.857142857142858,56.57142857142857,1011.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,30.428571428571427,51.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,30.428571428571427,51.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,25.285714285714285,30.428571428571427,53.857142857142854,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,30.428571428571427,51.0,1011.7142857142857,0,0.0,0,0.0,0.5,0.0,25.285714285714285,30.428571428571427,53.857142857142854,1010.4285714285714,0,0.0,0,0,0.5,0.0,21.857142857142858,29.857142857142858,56.57142857142857,1011.5714285714286,0,0.0,0,0,0.5,0.0,25.285714285714285,30.428571428571427,53.857142857142854,1010.4285714285714,0,0.0,0,0,0.5,0.0,25.285714285714285,30.428571428571427,53.857142857142854,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,30.428571428571427,51.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,25.285714285714285,30.428571428571427,53.857142857142854,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,30.428571428571427,51.0,1011.7142857142857
2010-05-02,0,0.0,0,0,0.5,0.0,22.285714285714285,30.142857142857142,55.142857142857146,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.285714285714285,30.142857142857142,55.142857142857146,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,31.714285714285715,49.42857142857143,1011.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,31.714285714285715,49.42857142857143,1011.1428571428571,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,57.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,31.714285714285715,49.42857142857143,1011.1428571428571,0,0.0,0,0.0,0.5,0.0,24.428571428571427,30.285714285714285,57.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.285714285714285,30.142857142857142,55.142857142857146,1011.7142857142857,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,57.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,57.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,31.714285714285715,49.42857142857143,1011.1428571428571,0,0.0,0,0,0.5,0.0,24.428571428571427,30.285714285714285,57.714285714285715,1010.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,31.714285714285715,49.42857142857143,1011.1428571428571
2010-05-09,0,0.0,0,0,0.5,0.0,21.857142857142858,28.857142857142858,62.285714285714285,1011.2857142857143,0,0.0,0,0,0.5,0.0,21.857142857142858,28.857142857142858,62.285714285714285,1011.2857142857143,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,53.57142857142857,1011.8571428571429,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,53.57142857142857,1011.8571428571429,0,0.0,0,0,0.5,0.0,24.714285714285715,31.142857142857142,51.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,53.57142857142857,1011.8571428571429,0,0.0,0,0.0,0.5,0.0,24.714285714285715,31.142857142857142,51.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,21.857142857142858,28.857142857142858,62.285714285714285,1011.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,31.142857142857142,51.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,31.142857142857142,51.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,53.57142857142857,1011.8571428571429,0,0.0,0,0,0.5,0.0,24.714285714285715,31.142857142857142,51.42857142857143,1010.1428571428571,0,0.0,0,0,0.5,0.0,22.0,30.714285714285715,53.57142857142857,1011.8571428571429
2010-05-16,0,0.0,0,0,0.5,0.0,21.714285714285715,28.285714285714285,64.42857142857143,1010.8571428571429,0,0.0,0,0,0.5,0.0,21.714285714285715,28.285714285714285,64.42857142857143,1010.8571428571429,0,0.0,0,0,0.5,0.0,22.285714285714285,31.714285714285715,47.857142857142854,1011.2857142857143,0,0.0,0,0,0.5,0.0,22.285714285714285,31.714285714285715,47.857142857142854,1011.2857142857143,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,59.57142857142857,1010.0,0,0.0,0,0,0.5,0.0,22.285714285714285,31.714285714285715,47.857142857142854,1011.2857142857143,0,0.0,0,0.0,0.5,0.0,24.428571428571427,29.714285714285715,59.57142857142857,1010.0,0,0.0,0,0,0.5,0.0,21.714285714285715,28.285714285714285,64.42857142857143,1010.8571428571429,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,59.57142857142857,1010.0,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,59.57142857142857,1010.0,0,0.0,0,0,0.5,0.0,22.285714285714285,31.714285714285715,47.857142857142854,1011.2857142857143,0,0.0,0,0,0.5,0.0,24.428571428571427,29.714285714285715,59.57142857142857,1010.0,0,0.0,0,0,0.5,0.0,22.285714285714285,31.714285714285715,47.857142857142854,1011.2857142857143
2010-05-23,0,0.0,0,0,0.5,0.0,20.857142857142858,28.0,63.42857142857143,1010.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,28.0,63.42857142857143,1010.7142857142857,0,0.0,0,0,0.5,0.0,21.857142857142858,31.142857142857142,51.142857142857146,1010.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.142857142857142,51.142857142857146,1010.8571428571429,0,0.0,0,0,0.5,0.0,23.857142857142858,29.142857142857142,57.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.142857142857142,51.142857142857146,1010.8571428571429,0,0.0,0,0.0,0.5,0.0,23.857142857142858,29.142857142857142,57.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,20.857142857142858,28.0,63.42857142857143,1010.7142857142857,0,0.0,0,0,0.5,0.0,23.857142857142858,29.142857142857142,57.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,23.857142857142858,29.142857142857142,57.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.142857142857142,51.142857142857146,1010.8571428571429,0,0.0,0,0,0.5,0.0,23.857142857142858,29.142857142857142,57.57142857142857,1009.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.142857142857142,51.142857142857146,1010.8571428571429
2010-05-30,0,0.0,0,0,0.5,0.0,21.428571428571427,28.857142857142858,54.714285714285715,1012.1428571428571,0,0.0,0,0,0.5,0.0,21.428571428571427,28.857142857142858,54.714285714285715,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.142857142857142,31.285714285714285,46.57142857142857,1010.8571428571429,0,0.0,0,0,0.5,0.0,22.142857142857142,31.285714285714285,46.57142857142857,1010.8571428571429,0,0.0,0,0,0.5,0.0,24.0,29.285714285714285,57.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,22.142857142857142,31.285714285714285,46.57142857142857,1010.8571428571429,0,0.0,0,0.0,0.5,0.0,24.0,29.285714285714285,57.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,21.428571428571427,28.857142857142858,54.714285714285715,1012.1428571428571,0,0.0,0,0,0.5,0.0,24.0,29.285714285714285,57.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,24.0,29.285714285714285,57.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,22.142857142857142,31.285714285714285,46.57142857142857,1010.8571428571429,0,0.0,0,0,0.5,0.0,24.0,29.285714285714285,57.42857142857143,1011.0,0,0.0,0,0,0.5,0.0,22.142857142857142,31.285714285714285,46.57142857142857,1010.8571428571429
2010-06-06,0,0.0,0,0,0.5,0.0,22.428571428571427,28.714285714285715,63.142857142857146,1013.8571428571429,0,0.0,0,0,0.5,0.0,22.428571428571427,28.714285714285715,63.142857142857146,1013.8571428571429,0,0.0,0,0,0.5,0.0,22.285714285714285,30.571428571428573,51.857142857142854,1014.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.571428571428573,51.857142857142854,1014.1428571428571,0,0.0,0,0,0.5,0.0,23.714285714285715,29.571428571428573,58.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.571428571428573,51.857142857142854,1014.1428571428571,0,0.0,0,0.0,0.5,0.0,23.714285714285715,29.571428571428573,58.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,22.428571428571427,28.714285714285715,63.142857142857146,1013.8571428571429,0,0.0,0,0,0.5,0.0,23.714285714285715,29.571428571428573,58.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,23.714285714285715,29.571428571428573,58.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.571428571428573,51.857142857142854,1014.1428571428571,0,0.0,0,0,0.5,0.0,23.714285714285715,29.571428571428573,58.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.571428571428573,51.857142857142854,1014.1428571428571
2010-06-13,0,0.0,0,0,0.5,0.0,17.857142857142858,27.571428571428573,61.857142857142854,1014.8571428571429,0,0.0,0,0,0.5,0.0,17.857142857142858,27.571428571428573,61.857142857142854,1014.8571428571429,0,0.0,0,0,0.5,0.0,21.285714285714285,29.428571428571427,53.0,1015.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,29.428571428571427,53.0,1015.1428571428571,0,0.0,0,0,0.5,0.0,23.571428571428573,29.0,58.57142857142857,883.4285714285714,0,0.0,0,0,0.5,0.0,21.285714285714285,29.428571428571427,53.0,1015.1428571428571,0,0.0,0,0.0,0.5,0.0,23.571428571428573,29.0,58.57142857142857,883.4285714285714,0,0.0,0,0,0.5,0.0,17.857142857142858,27.571428571428573,61.857142857142854,1014.8571428571429,0,0.0,0,0,0.5,0.0,23.571428571428573,29.0,58.57142857142857,883.4285714285714,0,0.0,0,0,0.5,0.0,23.571428571428573,29.0,58.57142857142857,883.4285714285714,0,0.0,0,0,0.5,0.0,21.285714285714285,29.428571428571427,53.0,1015.1428571428571,0,0.0,0,0,0.5,0.0,23.571428571428573,29.0,58.57142857142857,883.4285714285714,0,0.0,0,0,0.5,0.0,21.285714285714285,29.428571428571427,53.0,1015.1428571428571
2010-06-20,0,0.0,0,0,0.5,0.0,20.857142857142858,25.571428571428573,71.0,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.857142857142858,25.571428571428573,71.0,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.714285714285715,26.714285714285715,64.71428571428571,1013.2857142857143,0,0.0,0,0,0.5,0.0,20.714285714285715,26.714285714285715,64.71428571428571,1013.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,27.857142857142858,61.285714285714285,1012.7142857142857,0,0.0,0,0,0.5,0.0,20.714285714285715,26.714285714285715,64.71428571428571,1013.2857142857143,0,0.0,0,0.0,0.5,0.0,23.285714285714285,27.857142857142858,61.285714285714285,1012.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,25.571428571428573,71.0,1013.8571428571429,0,0.0,0,0,0.5,0.0,23.285714285714285,27.857142857142858,61.285714285714285,1012.7142857142857,0,0.0,0,0,0.5,0.0,23.285714285714285,27.857142857142858,61.285714285714285,1012.7142857142857,0,0.0,0,0,0.5,0.0,20.714285714285715,26.714285714285715,64.71428571428571,1013.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,27.857142857142858,61.285714285714285,1012.7142857142857,0,0.0,0,0,0.5,0.0,20.714285714285715,26.714285714285715,64.71428571428571,1013.2857142857143
2010-06-27,0,0.0,0,0,0.5,0.0,19.857142857142858,27.142857142857142,62.57142857142857,1014.4285714285714,0,0.0,0,0,0.5,0.0,19.857142857142858,27.142857142857142,62.57142857142857,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.0,27.571428571428573,59.857142857142854,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.0,27.571428571428573,59.857142857142854,1014.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,28.714285714285715,52.714285714285715,1013.2857142857143,0,0.0,0,0,0.5,0.0,20.0,27.571428571428573,59.857142857142854,1014.2857142857143,0,0.0,0,0.0,0.5,0.0,23.285714285714285,28.714285714285715,52.714285714285715,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.857142857142858,27.142857142857142,62.57142857142857,1014.4285714285714,0,0.0,0,0,0.5,0.0,23.285714285714285,28.714285714285715,52.714285714285715,1013.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,28.714285714285715,52.714285714285715,1013.2857142857143,0,0.0,0,0,0.5,0.0,20.0,27.571428571428573,59.857142857142854,1014.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,28.714285714285715,52.714285714285715,1013.2857142857143,0,0.0,0,0,0.5,0.0,20.0,27.571428571428573,59.857142857142854,1014.2857142857143
2010-07-04,0,0.0,0,0,0.5,0.0,19.0,26.714285714285715,54.142857142857146,1014.5714285714286,0,0.0,0,0,0.5,0.0,19.0,26.714285714285715,54.142857142857146,1014.5714285714286,0,0.0,0,0,0.5,0.0,19.285714285714285,26.714285714285715,62.142857142857146,1015.0,0,0.0,0,0,0.5,0.0,19.285714285714285,26.714285714285715,62.142857142857146,1015.0,0,0.0,0,0,0.5,0.0,22.142857142857142,28.428571428571427,55.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,26.714285714285715,62.142857142857146,1015.0,0,0.0,0,0.0,0.5,0.0,22.142857142857142,28.428571428571427,55.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.0,26.714285714285715,54.142857142857146,1014.5714285714286,0,0.0,0,0,0.5,0.0,22.142857142857142,28.428571428571427,55.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,22.142857142857142,28.428571428571427,55.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,26.714285714285715,62.142857142857146,1015.0,0,0.0,0,0,0.5,0.0,22.142857142857142,28.428571428571427,55.0,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,26.714285714285715,62.142857142857146,1015.0
2010-07-11,0,0.0,0,0,0.5,0.0,19.571428571428573,26.714285714285715,61.714285714285715,1014.1428571428571,0,0.0,0,0,0.5,0.0,19.571428571428573,26.714285714285715,61.714285714285715,1014.1428571428571,0,0.0,0,0,0.5,0.0,19.714285714285715,27.428571428571427,62.57142857142857,1014.5714285714286,0,0.0,0,0,0.5,0.0,19.714285714285715,27.428571428571427,62.57142857142857,1014.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,28.285714285714285,58.57142857142857,884.4285714285714,0,0.0,0,0,0.5,0.0,19.714285714285715,27.428571428571427,62.57142857142857,1014.5714285714286,0,0.0,0,0.0,0.5,0.0,22.571428571428573,28.285714285714285,58.57142857142857,884.4285714285714,0,0.0,0,0,0.5,0.0,19.571428571428573,26.714285714285715,61.714285714285715,1014.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,28.285714285714285,58.57142857142857,884.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,28.285714285714285,58.57142857142857,884.4285714285714,0,0.0,0,0,0.5,0.0,19.714285714285715,27.428571428571427,62.57142857142857,1014.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,28.285714285714285,58.57142857142857,884.4285714285714,0,0.0,0,0,0.5,0.0,19.714285714285715,27.428571428571427,62.57142857142857,1014.5714285714286
2010-07-18,0,0.0,0,0,0.5,0.0,19.857142857142858,26.428571428571427,65.0,1014.1428571428571,0,0.0,0,0,0.5,0.0,19.857142857142858,26.428571428571427,65.0,1014.1428571428571,0,0.0,0,0,0.5,0.0,19.857142857142858,27.0,67.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,19.857142857142858,27.0,67.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,28.571428571428573,57.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.857142857142858,27.0,67.42857142857143,1014.8571428571429,0,0.0,0,0.0,0.5,0.0,22.571428571428573,28.571428571428573,57.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.857142857142858,26.428571428571427,65.0,1014.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,28.571428571428573,57.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,22.571428571428573,28.571428571428573,57.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.857142857142858,27.0,67.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,28.571428571428573,57.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.857142857142858,27.0,67.42857142857143,1014.8571428571429
2010-07-25,0,0.0,0,0,0.5,0.0,18.714285714285715,26.428571428571427,56.714285714285715,1016.7142857142857,0,0.0,0,0,0.5,0.0,18.714285714285715,26.428571428571427,56.714285714285715,1016.7142857142857,0,0.0,0,0,0.5,0.0,19.285714285714285,25.428571428571427,63.714285714285715,1016.4285714285714,0,0.0,0,0,0.5,0.0,19.285714285714285,25.428571428571427,63.714285714285715,1016.4285714285714,0,0.0,0,0,0.5,0.0,22.0,27.571428571428573,52.285714285714285,1015.0,0,0.0,0,0,0.5,0.0,19.285714285714285,25.428571428571427,63.714285714285715,1016.4285714285714,0,0.0,0,0.0,0.5,0.0,22.0,27.571428571428573,52.285714285714285,1015.0,0,0.0,0,0,0.5,0.0,18.714285714285715,26.428571428571427,56.714285714285715,1016.7142857142857,0,0.0,0,0,0.5,0.0,22.0,27.571428571428573,52.285714285714285,1015.0,0,0.0,0,0,0.5,0.0,22.0,27.571428571428573,52.285714285714285,1015.0,0,0.0,0,0,0.5,0.0,19.285714285714285,25.428571428571427,63.714285714285715,1016.4285714285714,0,0.0,0,0,0.5,0.0,22.0,27.571428571428573,52.285714285714285,1015.0,0,0.0,0,0,0.5,0.0,19.285714285714285,25.428571428571427,63.714285714285715,1016.4285714285714
2010-08-01,0,0.0,0,0,0.5,0.0,19.428571428571427,25.857142857142858,59.42857142857143,1015.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,25.857142857142858,59.42857142857143,1015.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,25.857142857142858,63.285714285714285,1014.7142857142857,0,0.0,0,0,0.5,0.0,19.428571428571427,25.857142857142858,63.285714285714285,1014.7142857142857,0,0.0,0,0,0.5,0.0,22.428571428571427,27.857142857142858,53.42857142857143,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.428571428571427,25.857142857142858,63.285714285714285,1014.7142857142857,0,0.0,0,0.0,0.5,0.0,22.428571428571427,27.857142857142858,53.42857142857143,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.428571428571427,25.857142857142858,59.42857142857143,1015.1428571428571,0,0.0,0,0,0.5,0.0,22.428571428571427,27.857142857142858,53.42857142857143,1013.2857142857143,0,0.0,0,0,0.5,0.0,22.428571428571427,27.857142857142858,53.42857142857143,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.428571428571427,25.857142857142858,63.285714285714285,1014.7142857142857,0,0.0,0,0,0.5,0.0,22.428571428571427,27.857142857142858,53.42857142857143,1013.2857142857143,0,0.0,0,0,0.5,0.0,19.428571428571427,25.857142857142858,63.285714285714285,1014.7142857142857
2010-08-08,0,0.0,0,0,0.5,0.0,18.142857142857142,24.857142857142858,57.714285714285715,1015.5714285714286,0,0.0,0,0,0.5,0.0,18.142857142857142,24.857142857142858,57.714285714285715,1015.5714285714286,0,0.0,0,0,0.5,0.0,18.142857142857142,25.714285714285715,60.714285714285715,1015.2857142857143,0,0.0,0,0,0.5,0.0,18.142857142857142,25.714285714285715,60.714285714285715,1015.2857142857143,0,0.0,0,0,0.5,0.0,21.285714285714285,26.142857142857142,60.285714285714285,1013.8571428571429,0,0.0,0,0,0.5,0.0,18.142857142857142,25.714285714285715,60.714285714285715,1015.2857142857143,0,0.0,0,0.0,0.5,0.0,21.285714285714285,26.142857142857142,60.285714285714285,1013.8571428571429,0,0.0,0,0,0.5,0.0,18.142857142857142,24.857142857142858,57.714285714285715,1015.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,26.142857142857142,60.285714285714285,1013.8571428571429,0,0.0,0,0,0.5,0.0,21.285714285714285,26.142857142857142,60.285714285714285,1013.8571428571429,0,0.0,0,0,0.5,0.0,18.142857142857142,25.714285714285715,60.714285714285715,1015.2857142857143,0,0.0,0,0,0.5,0.0,21.285714285714285,26.142857142857142,60.285714285714285,1013.8571428571429,0,0.0,0,0,0.5,0.0,18.142857142857142,25.714285714285715,60.714285714285715,1015.2857142857143
2010-08-15,0,0.0,0,0,0.5,0.0,19.714285714285715,26.428571428571427,59.142857142857146,1016.5714285714286,0,0.0,0,0,0.5,0.0,19.714285714285715,26.428571428571427,59.142857142857146,1016.5714285714286,0,0.0,0,0,0.5,0.0,18.428571428571427,26.285714285714285,48.857142857142854,1016.0,0,0.0,0,0,0.5,0.0,18.428571428571427,26.285714285714285,48.857142857142854,1016.0,0,0.0,0,0,0.5,0.0,22.285714285714285,27.428571428571427,53.142857142857146,1015.5714285714286,0,0.0,0,0,0.5,0.0,18.428571428571427,26.285714285714285,48.857142857142854,1016.0,0,0.0,0,0.0,0.5,0.0,22.285714285714285,27.428571428571427,53.142857142857146,1015.5714285714286,0,0.0,0,0,0.5,0.0,19.714285714285715,26.428571428571427,59.142857142857146,1016.5714285714286,0,0.0,0,0,0.5,0.0,22.285714285714285,27.428571428571427,53.142857142857146,1015.5714285714286,0,0.0,0,0,0.5,0.0,22.285714285714285,27.428571428571427,53.142857142857146,1015.5714285714286,0,0.0,0,0,0.5,0.0,18.428571428571427,26.285714285714285,48.857142857142854,1016.0,0,0.0,0,0,0.5,0.0,22.285714285714285,27.428571428571427,53.142857142857146,1015.5714285714286,0,0.0,0,0,0.5,0.0,18.428571428571427,26.285714285714285,48.857142857142854,1016.0
